timestamp,component_name,component_type,test_scenario,fps,memory_usage_mb,memory_alloc_mb,num_gc,gc_time_ms,cpu_percent,render_time_ms,update_time_ms,goroutines,num_cores
2025-12-22 10:18:49.696,ParticleButton,custom,click_animation,60.00,60.53,2153.15,60,8.08,15.96,16.67,5.00,14,32
2025-12-22 10:18:49.795,ParticleButton,custom,click_animation,60.00,60.95,2153.57,60,8.08,15.97,16.67,5.00,14,32
2025-12-22 10:18:49.894,ParticleButton,custom,click_animation,60.00,60.96,2153.59,60,8.08,15.96,16.67,5.00,14,32
2025-12-22 10:18:49.995,ParticleButton,custom,click_animation,60.00,60.98,2153.61,60,8.08,15.96,16.67,5.00,14,32
2025-12-22 10:18:50.095,ParticleButton,custom,click_animation,60.00,61.00,2153.62,60,8.08,15.96,16.67,5.00,14,32
2025-12-22 10:18:50.195,ParticleButton,custom,click_animation,60.00,61.01,2153.64,60,8.08,15.96,16.67,5.00,14,32
2025-12-22 10:18:50.295,ParticleButton,custom,click_animation,60.00,61.03,2153.65,60,8.08,15.95,16.67,5.00,14,32
2025-12-22 10:18:50.395,ParticleButton,custom,click_animation,60.00,61.04,2153.67,60,8.08,15.95,16.67,5.00,14,32
2025-12-22 10:18:50.495,ParticleButton,custom,click_animation,60.00,61.06,2153.69,60,8.08,15.95,16.67,5.00,14,32
2025-12-22 10:18:50.595,ParticleButton,custom,click_animation,60.00,61.08,2153.70,60,8.08,15.94,16.67,5.00,14,32
2025-12-22 10:18:50.694,ParticleButton,custom,click_animation,60.00,61.09,2153.72,60,8.08,15.94,16.67,5.00,14,32
2025-12-22 10:18:50.794,ParticleButton,custom,click_animation,63.00,61.11,2153.73,60,8.08,15.94,15.87,4.76,14,32
2025-12-22 10:18:50.895,ParticleButton,custom,click_animation,63.00,61.13,2153.75,60,8.08,15.94,15.87,4.76,14,32
2025-12-22 10:18:50.995,ParticleButton,custom,click_animation,63.00,61.14,2153.77,60,8.08,15.93,15.87,4.76,14,32
2025-12-22 10:18:51.094,ParticleButton,custom,click_animation,63.00,61.16,2153.78,60,8.08,15.93,15.87,4.76,14,32
2025-12-22 10:18:51.195,ParticleButton,custom,click_animation,63.00,61.17,2153.80,60,8.08,15.92,15.87,4.76,14,32
2025-12-22 10:18:51.295,ParticleButton,custom,click_animation,63.00,61.19,2153.82,60,8.08,15.92,15.87,4.76,14,32
2025-12-22 10:18:51.394,ParticleButton,custom,click_animation,63.00,61.21,2153.83,60,8.08,15.92,15.87,4.76,14,32
2025-12-22 10:18:51.495,ParticleButton,custom,click_animation,63.00,61.22,2153.85,60,8.08,15.91,15.87,4.76,14,32
2025-12-22 10:18:51.594,ParticleButton,custom,click_animation,63.00,61.24,2153.86,60,8.08,15.91,15.87,4.76,14,32
2025-12-22 10:18:51.695,ParticleButton,custom,click_animation,63.00,61.26,2153.89,60,8.08,15.91,15.87,4.76,14,32
2025-12-22 10:18:51.794,ParticleButton,custom,click_animation,63.00,61.28,2153.90,60,8.08,15.91,15.87,4.76,14,32
2025-12-22 10:18:51.895,ParticleButton,custom,click_animation,63.00,61.29,2153.92,60,8.08,15.90,15.87,4.76,14,32
2025-12-22 10:18:51.995,ParticleButton,custom,click_animation,63.00,61.31,2153.93,60,8.08,15.90,15.87,4.76,14,32
2025-12-22 10:18:52.094,ParticleButton,custom,click_animation,63.00,61.33,2153.95,60,8.08,15.90,15.87,4.76,14,32
2025-12-22 10:18:52.195,ParticleButton,custom,click_animation,63.00,61.34,2153.97,60,8.08,15.90,15.87,4.76,14,32
2025-12-22 10:18:52.295,ParticleButton,custom,click_animation,63.00,61.36,2153.98,60,8.08,15.89,15.87,4.76,14,32
2025-12-22 10:18:52.395,ParticleButton,custom,click_animation,63.00,61.37,2154.00,60,8.08,15.89,15.87,4.76,14,32
2025-12-22 10:18:52.495,ParticleButton,custom,click_animation,63.00,61.39,2154.01,60,8.08,15.89,15.87,4.76,14,32
2025-12-22 10:18:52.594,ParticleButton,custom,click_animation,63.00,61.41,2154.03,60,8.08,15.88,15.87,4.76,14,32
2025-12-22 10:18:52.708,FyneButton,native,click_animation,60.00,65.08,2157.71,60,8.08,15.89,16.67,5.00,14,32
2025-12-22 10:18:52.795,FyneButton,native,click_animation,60.00,65.13,2157.75,60,8.08,15.89,16.67,5.00,14,32
2025-12-22 10:18:52.896,FyneButton,native,click_animation,60.00,65.14,2157.77,60,8.08,15.89,16.67,5.00,14,32
2025-12-22 10:18:52.996,FyneButton,native,click_animation,60.00,65.16,2157.79,60,8.08,15.88,16.67,5.00,14,32
2025-12-22 10:18:53.095,FyneButton,native,click_animation,60.00,65.18,2157.80,60,8.08,15.88,16.67,5.00,14,32
2025-12-22 10:18:53.196,FyneButton,native,click_animation,60.00,65.19,2157.82,60,8.08,15.88,16.67,5.00,14,32
2025-12-22 10:18:53.295,FyneButton,native,click_animation,60.00,65.21,2157.83,60,8.08,15.87,16.67,5.00,14,32
2025-12-22 10:18:53.396,FyneButton,native,click_animation,60.00,65.22,2157.85,60,8.08,15.87,16.67,5.00,14,32
2025-12-22 10:18:53.496,FyneButton,native,click_animation,60.00,65.24,2157.87,60,8.08,15.87,16.67,5.00,14,32
2025-12-22 10:18:53.595,FyneButton,native,click_animation,60.00,65.26,2157.88,60,8.08,15.86,16.67,5.00,14,32
2025-12-22 10:18:53.695,FyneButton,native,click_animation,60.00,65.27,2157.90,60,8.08,15.86,16.67,5.00,14,32
2025-12-22 10:18:53.795,FyneButton,native,click_animation,63.00,65.29,2157.91,60,8.08,15.86,15.87,4.76,14,32
2025-12-22 10:18:53.895,FyneButton,native,click_animation,63.00,65.31,2157.93,60,8.08,15.85,15.87,4.76,14,32
2025-12-22 10:18:53.995,FyneButton,native,click_animation,63.00,65.32,2157.95,60,8.08,15.85,15.87,4.76,14,32
2025-12-22 10:18:54.095,FyneButton,native,click_animation,63.00,65.34,2157.96,60,8.08,15.85,15.87,4.76,14,32
2025-12-22 10:18:54.195,FyneButton,native,click_animation,63.00,65.35,2157.98,60,8.08,15.84,15.87,4.76,14,32
2025-12-22 10:18:54.295,FyneButton,native,click_animation,63.00,65.37,2158.00,60,8.08,15.84,15.87,4.76,14,32
2025-12-22 10:18:54.395,FyneButton,native,click_animation,63.00,65.39,2158.01,60,8.08,15.84,15.87,4.76,14,32
2025-12-22 10:18:54.495,FyneButton,native,click_animation,63.00,65.40,2158.03,60,8.08,15.84,15.87,4.76,14,32
2025-12-22 10:18:54.596,FyneButton,native,click_animation,63.00,65.42,2158.04,60,8.08,15.83,15.87,4.76,14,32
2025-12-22 10:18:54.695,FyneButton,native,click_animation,63.00,65.44,2158.07,60,8.08,15.83,15.87,4.76,14,32
2025-12-22 10:18:54.795,FyneButton,native,click_animation,63.00,65.46,2158.08,60,8.08,15.83,15.87,4.76,14,32
2025-12-22 10:18:54.896,FyneButton,native,click_animation,63.00,65.47,2158.10,60,8.08,15.83,15.87,4.76,14,32
2025-12-22 10:18:54.996,FyneButton,native,click_animation,63.00,65.49,2158.11,60,8.08,15.82,15.87,4.76,14,32
2025-12-22 10:18:55.096,FyneButton,native,click_animation,63.00,65.51,2158.13,60,8.08,15.82,15.87,4.76,14,32
2025-12-22 10:18:55.196,FyneButton,native,click_animation,63.00,65.52,2158.15,60,8.08,15.82,15.87,4.76,14,32
2025-12-22 10:18:55.295,FyneButton,native,click_animation,63.00,65.54,2158.16,60,8.08,15.81,15.87,4.76,14,32
2025-12-22 10:18:55.395,FyneButton,native,click_animation,63.00,65.55,2158.18,60,8.08,15.81,15.87,4.76,14,32
2025-12-22 10:18:55.496,FyneButton,native,click_animation,63.00,65.57,2158.19,60,8.08,15.81,15.87,4.76,14,32
2025-12-22 10:18:55.595,FyneButton,native,click_animation,63.00,65.59,2158.21,60,8.08,15.80,15.87,4.76,14,32
2025-12-22 10:18:55.695,FyneButton,native,click_animation,63.00,65.60,2158.23,60,8.08,15.80,15.87,4.76,14,32

=== 性能测试摘要 ===
测试名称,ParticleButton_vs_FyneButton
测试类型,科学对比测试

=== 自定义组件性能 ===
组件类型,custom
样本数量,30
平均FPS,61.90
FPS范围,60.00-63.00
FPS标准差,1.45
FPS变异系数,2.3%

平均内存(MB),61.15
内存范围,60.53-61.41
内存标准差,0.18
内存变异系数,0.3%

平均CPU(%),15.93
CPU范围,15.88-15.97
CPU标准差,0.03
CPU变异系数,0.2%

=== 原生组件性能 ===
组件类型,native
样本数量,31
平均FPS,61.94
FPS范围,60.00-63.00
FPS标准差,1.44
FPS变异系数,2.3%

平均内存(MB),65.36
内存范围,65.08-65.60
内存标准差,0.15
内存变异系数,0.2%

平均CPU(%),15.85
CPU范围,15.80-15.89
CPU标准差,0.03
CPU变异系数,0.2%

=== 性能对比分析 ===
FPS比率,0.999
FPS差异,-0.1%

内存比率,0.936
内存差异,-6.4%

CPU比率,1.005
CPU差异,0.5%

综合性能评分,98.5/100

=== 显著性分析 ===
FPS显著性,false
FPS置信度,low
内存显著性,true
内存置信度,very high
CPU显著性,true
CPU置信度,very high

=== 测试结论 ===
结论,✅ 性能优秀 (98.5分)。自定义控件在保持视觉效果的同时，性能表现优于或接近原生控件。

=== 系统信息 ===
Go版本,go1.25.5
CPU核心数,32
操作系统,linux
系统架构,amd64
